date,rees-0,cologne-0,andernach-0,trier-0,cochem-0,marburg-0,kaub-0,mainz-0,frankfurt-0,kleinheubach-0,steinbach-0,schweinfurt-0,worms-0,speyer-0,maxau-0,rockenau-0,lauffen-0,plochingen-0
1972-07-24,1388.079,1195.532,1132.746,0,0,0,902.034,870.97,0,0,0,0,755.12,684.261,651.839,0,0,0
1972-07-25,1352.314,1164.101,1101.683,0,0,0,874.847,836.111,0,0,0,0,711.384,639.29,613.709,0,0,0
1972-07-26,1302.511,1125.415,1058.241,0,0,0,833.765,791.936,0,0,0,0,672.727,611.93,590.283,0,0,0
1972-07-27,1274.189,1079.316,1010.621,0,0,0,794.38,756.392,0,0,0,0,646.724,590.406,569.917,0,0,0
1972-07-28,1214.504,1033.806,969.33,0,0,0,763.895,729.675,0,0,0,0,624.668,571.277,551.753,0,0,0
1972-07-29,1169.086,994.513,935.664,0,0,0,738.974,706.545,0,0,0,0,605.127,554.148,535.397,0,0,0
1972-07-30,1134.819,961.399,906.736,0,0,0,716.981,685.862,0,0,0,0,587.494,538.704,520.64,0,0,0
1972-07-31,1068.066,932.416,880.91,0,0,0,697.108,667.23,0,0,0,0,571.53,524.666,507.273,0,0,0
1972-08-01,1056.592,906.822,857.765,0,0,0,679.571,650.765,0,0,0,0,558.058,513.642,499.712,0,0,0
1972-08-02,1016.74,884.305,838.261,0,0,0,664.83,637.875,0,0,0,0,549.471,509.844,495.924,0,0,0
1972-08-03,1004.07,869.966,832.933,0,0,0,656.505,632.656,0,0,0,0,548.976,509.643,504.384,0,0,0
1972-08-04,986.131,879.226,860.327,0,0,0,674.707,666.044,0,0,0,0,583.232,548.611,563.899,0,0,0
1972-08-05,1006.766,913.009,901.101,0,0,0,722.746,720.303,0,0,0,0,651.152,632.711,637.384,0,0,0
1972-08-06,1030.331,940.217,921.7,0,0,0,762.034,753.808,0,0,0,0,685.092,654.641,623.997,0,0,0
1972-08-07,1040.034,956.785,933.982,0,0,0,774.751,752.741,0,0,0,0,657.653,590.195,551.961,0,0,0
1972-08-08,1052.074,959.277,924.689,0,0,0,750.267,711.774,0,0,0,0,602.57,543.618,534.25,0,0,0
1972-08-09,1051.449,940.228,891.38,0,0,0,710.583,674.586,0,0,0,0,588.42,561.647,554.214,0,0,0
1972-08-10,1036.446,911.671,861.165,0,0,0,691.899,669.186,0,0,0,0,593.957,557.881,533.247,0,0,0
1972-08-11,1034.235,892.885,851.075,0,0,0,686.859,662.687,0,0,0,0,574.652,525.009,507.661,0,0,0
1972-08-12,996.872,874.291,833.247,0,0,0,670.331,640.083,0,0,0,0,552.918,517.591,503.245,0,0,0
1972-08-13,980.353,853.422,809.481,0,0,0,649.9,622.307,0,0,0,0,543.009,505.645,485.73,0,0,0
1972-08-14,945.457,831.388,788.831,0,0,0,634.175,607.82,0,0,0,0,525.465,484.104,466.264,0,0,0
1972-08-15,932.624,811.052,769.904,0,0,0,617.13,589.059,0,0,0,0,507.135,470.889,455.561,0,0,0
1972-08-16,904.97,791.449,750.259,0,0,0,599.56,572.787,0,0,0,0,495.219,460.999,446.143,0,0,0
